VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20
1303,,0.113911111,71.42857143,611.5747476,22.72727273,1.438738183,198.5369917,22.08666116,,3.100416346,10.00834028,2,1,2,1.539399106,985.7,0,1,120.1084337
1304,920,3.333333333,357.1428571,692.905749,18.18181818,6.458899547,208.1715464,,49.42697254,52.4271118,280.2335279,14,4,14,5.333204925,910.9,0,1,93.99139415
1305,910.5882353,0.033333333,,626.59727,2.727272727,0.933997415,197.6355794,113.1925343,58.63254762,,,,2,,1.373050634,,1,0,106.9242685
1306,967.0588235,2.491111111,71.42857143,615.2143961,,0.616726367,197.0303195,3.92281005,58.63254762,0.376291032,210.175146,4,1,4,1.025394038,,0,0,96.19965577
1307,902.3529412,0.027777778,71.42857143,611.9161288,8.181818182,0.560604676,196.9370948,209.0083461,58.63254762,0.874547481,,12,1,12,0.95931523,843.9,0,0,128.9845095
1308,874.1176471,0.138888889,,614.1394831,13.63636364,0.854542705,197.2856765,106.198211,56.03626848,1.421312902,130.1084237,13.33333333,2,13.33333333,1.235745044,,0,1,121.0137694
1309,875.2941176,0.027777778,214.2857143,674.9963674,9.090909091,1.620987781,198.5067364,66.23003837,58.63254762,0.424107019,5.004170142,0.666666667,1,0.666666667,1.652683455,1000,1,0,335.6230637
1310,935.2941176,,,613.4567207,6.363636364,0.608072707,197.0585784,27.68639765,58.63254762,0.907117791,,14.33333333,1,14.33333333,1.000046326,,1,0,116.3907057
1311,920,4.444444444,250,640.7041906,36.36363636,0.635372732,197.1555538,52.55795449,58.63254762,8.707360613,,,1,7.666666667,1.070554602,1000,0,0,115.7934596
1312,948.2352941,0.888888889,392.8571429,648.0132491,10.90909091,2.677872903,201.5707926,,58.63254762,19.06610526,10.00834028,16,2,16,2.95360457,872.57,1,0,137.5025818
1313,,0.098744444,428.5714286,689.2836072,22.72736364,0.960051485,203.4274704,,58.63254762,10.86947483,0.834028357,10,1,12.53333333,1.328569097,817.79,0,0,646.3528399
1314,947.0588235,,,611.5747476,11.36363636,1.295073814,198.4316414,22.08666116,,,40.03336113,,2,,1.532179838,,0,1,103.9414802
1315,961.1764706,0.166666667,35.71428571,611.5747476,11.36363636,,,,47.89968639,0.144833933,,1.52,1,1.52,,,0,0,120.3425129
1316,870.5882353,0.138888889,178.5714286,626.3836879,9.090909091,1.414348967,198.6148026,,55.48889256,17.42511601,90.07506255,10.2,3,11.53333333,1.840018601,807.4,0,0,98.72977625
1317,892.9411765,0.088888889,,644.1722732,9.090909091,1.427839655,198.6880406,,58.63254762,0.230764113,100.0834028,3.333333333,1,3.333333333,1.84267944,,1,0,102.9208262
1318,900,1.944444444,142.8571429,671.7926363,9.090909091,0.929722499,197.8201939,32.83267953,58.63254762,0.302141602,5.004170142,2,1,2,1.153832798,,0,0,96.04130809
1319,947.0588235,0.5,535.7142857,662.6068567,5,1.116171826,198.6229719,77.48512369,58.63254762,0.496177493,100.0834028,15.33333333,1,15.33333333,1.27156767,,0,0,95.10499139
1320,830.5882353,0.138888889,107.1428571,617.6023137,9.090909091,0.845448664,197.5430373,,58.63254762,1.190548789,200.1668057,16,1,16,1.093046716,819.56,0,0,96.04130809
1321,949.4117647,0.416666667,71.42857143,611.5747476,15.90909091,0.985940859,197.999509,26.94204765,,7.26248621,5.004170142,17.26666667,1,5.699333333,1.484913763,1000,0,1,138.1239243
1322,798.8235294,0.833333333,857.1428571,612.4063171,18.18181818,0.635182974,197.0646925,33.31180137,56.06524721,10.4696223,68.39032527,15.2,2,15.2,1.028631261,378.87,0,1,92.5404475
1323,881.1764706,0.388888889,214.2857143,611.5747476,11.36363636,0.935379422,197.8137641,22.08666116,,0.559932143,210.175146,11.4,1,16,1.259182005,837.87,0,1,131.7314974
1324,901.1764706,0.138888889,,616.033711,,0.676847288,197.1916957,,58.63254762,0.807327904,10.00834028,4.933333333,1,4.933333333,1.069899262,,1,0,110.7039587
1325,974.1176471,2.222222222,71.42857143,709.5021262,22.72727273,13.01153933,235.3000207,,53.63962057,2.210623188,230.1918265,13.66666667,3,13.66666667,7.299935768,,0,1,276.2564544
1326,927.0588235,0.166666667,,611.5747476,9.090909091,,,,47.89968639,0.200272759,,5.6,1,8,,,0,0,206.9982788
1327,950.5882353,0.083333333,71.42857143,612.070188,6.636363636,0.594141638,196.9632764,32.63161947,58.63254762,4.392140992,40.03336113,13.73333333,1,13.73333333,0.981283598,1000,1,0,97.02581756
1328,851.7647059,0.416666667,892.8571429,611.5747476,18.18181818,0.613203321,197.2497621,29.37187983,,6.338736771,,25,1,25,0.977409459,,0,1,83.17555938
1329,969.4117647,0.066666667,,630.9389383,5,1.525264047,198.9408947,,58.63254762,0.584186629,250.2085071,7.466666667,2,7.466666667,1.35033481,,1,0,108.1686747
1330,901.1764706,0.388888889,107.1428571,622.1505614,11.36363636,0.673087941,197.9355486,9.01347958,58.63254762,,,,1,,1.047043948,,0,0,170.3769363
1331,849.4117647,0.083333333,178.5714286,621.2664716,8.181818182,0.559709593,197.2073372,200.1873709,58.21074617,1.238364776,80.06672227,16.66666667,1,16.66666667,0.95931523,,0,0,88.9242685
1332,897.6470588,0.027777778,178.5714286,651.6248869,8.181818182,0.674362538,197.2471271,66.25142774,58.63254762,,5.004170142,,1,,0.991000528,,0,0,97.91566265
1333,992.9411765,0.388888889,,612.6794221,22.72727273,0.609938059,196.9826539,16.15752842,58.63254762,1.099767711,100.0834028,18.4,2,18.4,0.977656856,,0,0,117.3080895
1334,867.0588235,0.083333333,214.2857143,636.5883591,9.090909091,2.295736995,197.96002,,58.63254762,,5.004170142,,1,,2.54146409,,0,0,111.8846816
1335,943.5294118,0.222222222,71.42857143,611.5747476,9.090909091,0.776058265,197.3363589,22.08666116,,0.60636216,320.2668891,13.33333333,1,13.33333333,1.038279761,992,0,1,134.1669535
1336,885.8823529,0.388888889,964.2857143,637.4111752,1.818181818,0.66562653,197.4528953,,58.63254762,0.440045682,,6.533333333,1,6.533333333,0.985634109,,0,0,223.636833
1337,890.5882353,0.111111111,678.5714286,683.8722779,7.181818182,1.155877698,201.7611909,,58.63254762,3.965955017,1.668056714,8,1,8,1.741488615,1000,1,0,81.63166954
1338,943.5294118,0.166666667,,644.489145,8.181818182,2.099506204,200.1818312,,58.63254762,0.151070801,15.01251043,16.66666667,1,16.66666667,2.076309494,,0,0,133.1686747
1339,805.8823529,0.166666667,321.4285714,611.5747476,9.090909091,,,,47.89968639,0.583493644,40.03336113,5.133333333,1,5.133333333,,,0,0,123.1342513
1340,876.4705882,1.944444444,142.8571429,629.1900163,22.72736364,1.773817798,199.4297355,,58.63254762,56.07983745,80.06672227,17.66666667,1,33.33333333,1.231386638,888.38,0,0,313.8674699
1341,887.0588235,0.083333333,785.7142857,611.5747476,2.272727273,1.733832659,199.4627433,4.675715795,,2.172508995,180.1501251,2.333333333,2,2.333333333,1.901665311,1000,0,1,63.8141136
1342,928.2352941,1.944444444,71.42857143,611.5747476,22.72736364,3.338261409,202.1837961,4.675715795,,9.282538433,,18.66666667,2,18.66666667,3.344642573,1000,0,1,169.5679862
1343,937.6470588,0.833333333,,637.5844918,18.18181818,18.03815603,210.6850767,,51.79893487,,80.06672227,,4,,4.538580078,,2,1,109.0309811
1344,883.5294118,0.222222222,214.2857143,611.5747476,22.72727273,6.642774615,211.0926569,22.08666116,,30.08942283,50.04170142,33.33333333,2,33.33333333,5.369930289,1000,1,1,244.8364888
1345,917.6470588,1.111111111,71.42857143,648.3528796,13.63636364,0.559709593,200.7662529,197.0046329,58.63254762,3.782313906,260.2168474,3.333333333,1,17.6,0.95931523,851.41,0,0,123.373494
1346,,0.111111111,35.71428571,621.1719353,9.090909091,0.999112898,197.7160106,,58.63254762,,10.00834028,,1,,1.190621327,,1,0,112.3339071
1347,915.2941176,0.166666667,,627.7317059,11.36363636,1.436879991,197.9545371,,58.63254762,0.087316151,,4.533333333,1,4.533333333,1.808599124,,0,0,112.4698795
1348,925.8823529,0.166666667,321.4285714,614.2620302,18.18181818,0.752198938,197.3022501,209.9066996,58.63254762,3.715094329,80.06672227,7.936666667,4,7.936666667,1.145905552,,0,1,107.7900172
1349,934.1176471,0.833333333,35.71428571,623.0258977,6.636363636,1.729657993,199.3916779,,58.63254762,0.427571946,210.175146,7.466666667,2,5.733333333,1.732684951,,0,0,122.767642
1350,867.0588235,0.110988889,285.7142857,611.700796,6.636363636,0.956786223,197.661027,79.64972771,47.96944998,,,,3,,0.982515321,,0,1,105.091222
1351,796.4705882,0.194444444,428.5714286,651.8104582,15.90909091,0.577611249,197.2655504,,58.63254762,5.752471186,,3.1,1,5.466666667,0.972474669,1000,1,0,136.2013769
1352,956.4705882,0.416666667,35.71428571,622.2013309,7.272727273,0.898655966,197.8023505,,58.63254762,0.472615992,,12.66666667,1,12.66666667,1.226149181,,1,0,200.0654045
1353,941.1764706,0.027777778,,611.5922543,3.909090909,0.55988861,196.9120288,22.08666116,58.63254762,0.375598046,15.01251043,9.333333333,1,9.333333333,0.959581051,,0,0,108.0447504
1354,844.7058824,0.555555556,357.1428571,657.6174395,27.27272727,3.453809437,207.3354303,,58.63254762,13.43074859,30.02502085,50,1,50,3.328014306,,0,0,374.5507745
1355,971.7647059,0.863488889,285.7142857,620.4314008,5.909090909,1.033974582,197.8396962,,58.63254762,1.146890713,,12,1,12,1.607809767,,0,0,99.37005164
1356,1000,0.138888889,,624.1760897,13.63636364,0.850790518,197.650964,,58.63254762,0.485782713,,5.333333333,1,5.333333333,1.207415403,1000,0,0,215.0464716
1357,837.6470588,0.833333333,178.5714286,630.2194118,13.63636364,1.183775639,198.1386084,,58.63254762,72.94848624,,34.66666667,1,34.66666667,1.536701421,1000,1,0,197.3339071
1358,971.7647059,0.388888889,,611.5747476,7.454545455,0.897900516,197.5933527,22.08666116,,1.429628726,,6.666666667,1,6.666666667,1.170050491,,1,1,150.8089501
1359,947.0588235,0.833333333,107.1428571,641.0735825,6.636363636,4.134505581,204.02793,,56.29278387,6.498123396,210.175146,6.666666667,3,6.666666667,3.700315899,639.86,0,1,102.2151463
1360,900,0.166666667,285.7142857,629.4823786,11.36363636,1.738351037,198.3227532,,58.63254762,0.123351388,15.01251043,4.533333333,1,4.533333333,1.68383448,,0,0,114.8777969
1361,947.0588235,0.027777778,107.1428571,620.0795156,11.36363636,1.035080905,198.0773712,,58.63254762,1.654155972,15.01251043,8,2,8,1.212529161,,0,0,120.6471601
1362,858.8235294,0.055555556,71.42857143,634.5610801,18.18181818,1.166027937,198.2219536,113.235313,58.63254762,19.70780967,180.1501251,23.33333333,1,23.33333333,1.616273919,,0,0,409.1342513
1363,858.8235294,0.138888889,250,626.8791283,6.363636364,1.089215512,197.8481371,,58.63254762,,430.3586322,,1,,1.263571994,,0,0,94.56282272
1364,951.7647059,4.166666667,142.8571429,633.3023464,8.181818182,1.188297597,198.2776932,,58.63254762,6.545939383,210.175146,16.33333333,2,6.666666667,1.57850896,947.28,0,1,132.1893287
1365,934.1176471,0.388888889,,631.9928433,11.36363636,3.52865626,203.3044822,,52.92910516,1.687419267,130.1084237,,2,16.66666667,3.478979393,931.42,0,1,101.3700516
1366,931.7647059,0.027777778,35.71428571,612.2820194,13.63636364,1.071077554,196.9560245,112.7904141,58.63254762,7.561162885,210.175146,18.46666667,1,18.46666667,0.965484375,,0,0,107.5180723
1367,901.1764706,0.166666667,250,621.9229739,18.18181818,0.97968244,198.4515106,,58.63254762,16.15556689,130.1084237,13.33333333,3,13.33333333,1.360349143,867.07,0,0,93.46471601
1368,985.8823529,0.027777778,678.5714286,611.5747476,,1.316852969,198.3264672,22.08666116,,253.4573038,280.2335279,3.333333333,1,333.3333333,1.524113101,996.84,0,1,95.91910499
1369,918.8235294,0.388888889,285.7142857,626.0948269,4.727272727,1.822299062,201.8249458,604.9683223,51.88909091,1.945902794,,9.333333333,1,9.333333333,1.713782732,1000,1,1,98.90533563
1370,981.1764706,0.833333333,35.71428571,632.4672756,36.36363636,2.353691816,200.4151169,,58.63254762,0.105333769,120.1000834,24.66666667,1,24.66666667,2.27532759,,1,0,150.7814114
1371,955.2941176,0.083333333,71.42857143,611.5747476,,0.559709593,196.9112949,22.08666116,47.89968639,0.304913543,88.40700584,1.466666667,1,1.466666667,0.95931523,1000,0,0,108.4733219
1372,951.7647059,,,665.8578559,22.72727273,2.492941637,200.9889324,,58.63254762,,310.2585488,,1,,1.990865254,,0,0,232.3562823
1373,948.2352941,0.138888889,35.71428571,623.976513,9.090909091,1.509345894,199.0484837,,58.63254762,,130.1084237,,2,,1.628141101,,1,0,102.2581756
1374,937.6470588,0.444444444,71.42857143,630.7848791,6.363636364,2.623491252,197.94225,,58.63254762,7.819646411,70.05838198,1.666666667,1,9,1.440640146,973.41,0,0,127.475043
1375,940,0.111111111,,611.5747476,13.63636364,0.608276785,197.0211813,11.18663935,47.89968639,1.348549443,20.01668057,6.666666667,1,6.666666667,0.999319925,,0,0,111.6144578
1376,985.8823529,1.944444444,,623.6771479,8.636363636,1.311661488,198.5807232,,58.63254762,1.477444714,10.84236864,11.73333333,3,9.333333333,1.515472613,609.76,1,0,137.6609294
1377,957.6470588,0.027777778,71.42857143,611.5747476,11.36363636,0.910936501,197.0031617,22.08666116,,0.557160202,5.004170142,5.133333333,1,5.133333333,1.121884311,1000,0,1,100.6660929
1378,962.3529412,0.416666667,142.8571429,667.2338846,22.72736364,10.91825574,215.190017,,57.8061173,1.095609799,40.03336113,10,4,10,9.073096522,366.22,1,1,119.6540448
1379,976.4705882,0.444444444,35.71428571,615.5312679,4.090909091,0.83967359,197.3259435,198.0099332,58.63254762,,140.116764,,1,,1.112801666,,0,0,105.3993115
1380,969.4117647,0.055555556,,631.523663,4.545454545,1.013931889,197.9985768,,58.63254762,,,,1,,1.336035763,,1,0,185.3562823
1381,951.7647059,1.944444444,107.1428571,611.5747476,90.90909091,5.975744595,207.0972488,22.08666116,,3.004784371,,16.66666667,2,16.66666667,5.951703837,,2,1,165.3889845
1382,942.3529412,0.027777778,71.42857143,611.5747476,9.090909091,1.311432347,198.3537425,22.08666116,,6.41150023,5.004170142,15,1,15,1.192442593,301.45,1,1,141.9173838
1383,908.2352941,0.138888889,35.71428571,611.5747476,6.636363636,,,22.08666116,47.89968639,,80.06672227,,0,,,,0,0,106.6936317
1384,907.0588235,0.833333333,500,678.2035997,11.36363636,1.482339456,199.2857624,86.99911448,58.63254762,1.7047439,80.06672227,5,2,5,1.7651256,,0,0,342.67642
1385,914.1176471,0.027777778,,621.2524663,18.18181818,1.051396474,198.1286408,186.1003332,58.63254762,1.013144546,90.07506255,21.33333333,1,21.33333333,1.296936437,1000,0,0,112.0068847
1386,894.1176471,0.013888889,214.2857143,661.9748638,8.181818182,0.913267297,198.2636812,3.007345109,58.63254762,12.20069964,62.55212677,17.66666667,1,17.66666667,1.01414535,1000,0,0,97.89845095
1387,,0.083333333,35.71428571,615.8989092,6.818181818,0.593464955,196.9765617,,58.63254762,5.625654871,10.00834028,9.6,1,10,0.976548832,714.46,1,0,106.6815835
1388,984.7058824,0.444444444,35.71428571,611.5747476,22.72727273,0.788156204,197.3783508,22.08666116,,6.315868255,,29.53333333,1,29.53333333,1.022104179,,1,1,136.9156627
1389,885.8823529,1,35.71428571,648.0482625,45.45454545,2.714288451,201.0401213,,58.63254762,9.513995532,100.0834028,20,1,20,1.853064869,620.73,1,0,96.55593804
1390,957.6470588,0.027777778,,613.1415997,22.72727273,5.275403174,212.9581134,,48.00916157,,20.01668057,,2,,3.864687823,,0,1,113.686747
1391,892.9411765,0.111111111,,712.5938142,18.18181818,3.156251693,201.71136,,58.63254762,1.995797737,50.04170142,,1,3.333333333,3.131791274,1000,1,0,186.2512909
1392,900,0.027777778,500,684.283686,3.909090909,0.63632868,198.4354949,,58.63254762,4.882774602,15.01251043,4,1,4,1.01414535,1000,0,0,95.44061962
1393,941.1764706,0.055555556,71.42857143,611.5747476,7.272727273,0.559960216,196.9118086,22.08666116,,1.091451887,,9,0,9,0.959683694,,0,1,100.0051635
1394,971.7647059,0.083333333,35.71428571,637.4689474,5.181818182,1.102025937,197.8738783,,58.63254762,,15.01251043,,1,,1.346165899,,0,0,517.7641997
1395,922.3529412,2.952222222,107.1428571,618.0977541,9.090909091,0.838184172,197.7317181,11.05830314,58.63254762,18.77782336,350.2919099,27.97666667,1,27.97666667,1.231205037,998.45,4,0,115.8020654
1396,976.4705882,0.111111111,,611.5747476,9.090909091,0.615970917,197.0166012,22.08666116,,2.073412093,,10,1,10,0.976862026,,1,1,116.8864028
1397,849.4117647,0.333333333,714.2857143,647.0906446,,3.635174693,204.0622442,,58.38139866,12.67539459,,8.066666667,3,8.066666667,4.259457843,832.81,0,1,91.65404475
1398,988.2352941,0.072222222,,658.6450844,5.909090909,2.11037967,199.9504392,,58.63254762,0.925828395,,29.93333333,1,29.93333333,2.070664094,,0,0,104.8881239
1399,862.3529412,0.222222222,214.2857143,676.6227423,9.272727273,1.941584956,199.6385205,,58.63254762,0.920977497,140.116764,6.333333333,1,6.333333333,2.024079679,,1,0,48.7091222
1400,924.7058824,0.388888889,35.71428571,611.5747476,11.36363636,1.933045866,199.8140922,4.675715795,47.89968639,14.87700896,,15.33333333,2,15.33333333,2.145222845,1000,2,1,145.9104991
1401,854.1176471,0.833333333,107.1428571,611.5747476,8.181818182,0.562097674,196.9112949,21.2396422,47.89968639,0.712388914,40.03336113,8.666666667,1,8.666666667,0.95931523,,0,0,105.5765921
1402,962.3529412,0.138888889,,617.017589,4.545454545,0.614424214,197.0528018,0.851296837,58.63254762,,90.07506255,,1,,0.996811736,,0,0,109.1204819
1403,876.4705882,0.027777778,71.42857143,625.5573704,,1.179525786,198.0075756,,58.63254762,0.349264604,48.3736447,13.86666667,1,12.53333333,1.482534537,,0,0,110.4388985
1404,830.5882353,0.388888889,500,708.3291755,,2.853699387,206.2464528,,56.71458531,39.34077692,,1.667333333,3,15.93333333,1.812828568,976.52,0,1,557.2065404
1405,944.7058824,6.111111111,35.71428571,628.0975965,19.72727273,3.601709337,201.1678218,,57.50667047,5.05809989,80.06672227,16.6,3,14.4,2.235765052,339.91,0,0,120.7917384
1406,911.7647059,0.166666667,178.5714286,684.4885147,5.181818182,1.738512152,199.3569012,,58.63254762,3.516900526,40.03336113,3.333333333,1,3.333333333,1.840297581,549.95,0,1,130.697074
1407,910.5882353,0.388888889,750,798.3557682,31.81818182,0.679052772,201.6099218,616.0223476,58.63254762,8.556982797,90.07506255,11.33333333,1,11.33333333,1.047043948,1000,0,0,261.3855422
1408,916.4705882,0.833333333,178.5714286,618.745503,0.909090909,0.833125164,197.4975443,26.64687437,58.63254762,8.57292146,360.3002502,6,1,6,0.96466849,1000,1,0,128.2960413
1409,962.3529412,0.083333333,,611.5747476,5.181818182,0.559709593,196.9112949,22.08666116,47.89968639,0.006929853,210.175146,10,1,10,0.95931523,,1,0,107.32358
1410,965.8823529,0.027777778,,616.8600285,8.181818182,0.686797029,197.2443893,90.15190729,58.63254762,1.602875058,210.175146,19.33333333,0,19.33333333,1.146158213,,0,0,110.6833046
1411,984.7058824,0.388888889,,613.813858,31.81818182,1.800928066,199.4968154,4.70566091,48.48462732,,218.5154295,,2,,1.922967811,,0,1,109.0413081
1412,863.5294118,0.833333333,142.8571429,612.8544893,8.181818182,0.705350305,197.2131724,0.470566091,53.63854729,3.731032992,130.1084237,15.46666667,3,15.46666667,1.076710588,195.02,0,1,96.04130809
1413,892.9411765,0.138888889,214.2857143,611.5747476,5.181818182,0.594130897,196.9350396,22.08666116,,,5.004170142,,1,,0.965810729,,0,1,272.0654045
1414,947.0588235,0.555555556,,633.3863787,13.63636364,5.562674626,206.5025952,,50.4584005,0.091474063,,2,5,2,4.465474129,,0,1,221.1893287
1415,896.4705882,33.33333333,142.8571429,657.5596673,636.3636364,2.948954098,201.8919302,,58.63254762,2.353378165,50.04170142,26.66666667,1,26.66666667,3.413063762,,1,0,161.5318417
1416,1000,3.333333333,,632.1311464,22.72727273,9.967326936,216.464409,,49.20050917,,110.9257715,,3,,6.992302291,,0,1,101.3115318
1417,977.6470588,0.138888889,,655.3993372,20.90909091,3.349550193,203.066675,,58.63254762,,381.1509591,,2,,3.055616544,,1,0,115.3683305
1418,982.3529412,0.055555556,,691.5454763,63.63636364,6.614421973,209.4760689,,58.61108189,2.557808836,40.03336113,16.26666667,4,16.26666667,5.564139926,,0,1,264.3803787
1419,987.0588235,0.083333333,,616.1807675,6.636363636,0.866873366,197.5871431,,58.63254762,0.270957262,130.1084237,6.666666667,3,6.666666667,1.100610762,,0,0,101.8915663
1420,970.5882353,,,615.8481396,4.090909091,0.617170328,197.0187885,,58.63254762,0.458756285,200.1668057,4.333333333,1,4.333333333,1.000941168,700.91,0,0,118.2099828
1421,962.3529412,0.416666667,35.71428571,611.5747476,7.272727273,1.225149946,197.5120994,22.08666116,,0.222448289,,6.666666667,0,6.666666667,1.538962213,,0,1,225.4165232
1422,837.6470588,0.027777778,178.5714286,611.5747476,8.181818182,,,,47.89968639,,15.01251043,,.,,,,0,0,118.2237522
1423,830.5882353,0.555555556,464.2857143,655.5533964,45.45454545,1.184663561,198.2019963,66.1615924,58.63254762,12.21317337,190.1584654,19.73333333,1,19.73333333,1.468714494,,1,0,81.73321859
1424,847.0588235,0.222222222,571.4285714,614.5718993,7.272727273,0.901935549,197.0776035,2.609502868,50.7374549,7.787076101,30.02502085,6.666666667,2,6.666666667,1.420314076,861.88,0,1,111.6316695
1425,828.2352941,0.05,357.1428571,611.5747476,6.227272727,0.854625053,200.9112537,,47.89968639,0.115035564,,6.4,2,6.4,1.190926626,,0,1,103.8192771
1426,928.2352941,1.666666667,535.7142857,611.5747476,15.90909091,8.440433839,241.3674315,,47.89968639,,,,3,,3.535783429,,0,1,87.44234079
1427,952.9411765,,,613.4322113,16.36363636,0.709141875,197.1837759,2.558168386,58.63254762,7.499487191,,16.66666667,1,16.66666667,1.079410905,,2,0,123.6127367
1428,910.5882353,0.554744444,71.42857143,657.3828494,22.72736364,11.77078272,213.9489116,,53.94872698,8.981089816,5.004170142,9.333333333,5,9.333333333,4.825411113,1000,1,1,545.0413081
1429,902.3529412,0.027777778,678.5714286,715.8133013,,0.846136087,204.0495681,3.058679592,58.63254762,1.41715499,88.40700584,1.666666667,1,1.666666667,1.187413055,1000,0,0,227.0361446
1430,895.2941176,1.111111111,500,757.2219625,45.45454545,3.351526536,220.5213112,,58.42003696,23.65505408,100.0834028,26.66666667,3,26.66666667,2.944650888,997.04,0,1,168.4939759
1431,969.4117647,0.083333333,,620.9583532,,0.71611278,197.304687,,58.63254762,7.91319943,218.5154295,20,1,20,1.033381818,,0,0,107.7005164
1432,949.4117647,,,616.6411944,9.090909091,0.615014969,197.176781,4.650048554,58.63254762,,,,1,,0.996503805,,0,0,118.0550775
1433,838.8235294,0.166666667,,674.5622005,13.63636364,2.964836447,202.1929123,,58.63254762,0.697143237,210.175146,26.66666667,1,26.66666667,2.773193921,,0,0,108.5731497
1434,954.1176471,0.388888889,464.2857143,617.2224177,5.181818182,0.791987159,197.4252017,,58.63254762,7.590268268,210.175146,17.46666667,2,17.46666667,1.048488854,573.27,0,0,79.65404475
1435,927.0588235,,,615.8078742,9.090909091,0.636124601,197.0887676,,58.63254762,0.77822252,100.0834028,6.666666667,2,6.666666667,1.051749764,,0,0,102.0361446
1436,942.3529412,0.027777778,35.71428571,612.2540086,18.18181818,1.449461275,197.0773613,39.72005595,54.49395633,1.277171955,5.004170142,13.26666667,3,13.33333333,2.058436343,,0,1,114.3046472
1437,909.4117647,0.111111111,,612.6041431,6.818181818,0.745639772,197.0839673,51.12486685,58.63254762,7.515425853,400.3336113,19.61333333,2,19.61333333,1.039153548,,0,0,117.8864028
1438,948.2352941,0.044444444,,611.5747476,10.90909091,0.559709593,196.9112949,22.08666116,47.89968639,3.286829398,,30.53333333,1,30.53333333,0.95931523,,0,0,108.0946644
1439,,0.138888889,428.5714286,645.6393369,17.27272727,1.983217047,199.7677624,49.25115823,58.63254762,161.597248,10.00834028,38.4,1,303.3333333,2.055201753,964.79,0,0,114.7504303
1440,931.7647059,2.222222222,,644.5189064,18.18181818,7.981675264,209.0664408,,58.63254762,,420.3502919,,3,,5.956341223,,1,0,261.5129088
1441,808.2352941,0.05,607.1428571,646.1907988,7.272727273,1.36659809,199.1608364,,58.63254762,0.864845686,,4.2,2,4.2,1.475402121,,1,0,201.3253012
1442,981.1764706,0.333333333,,615.0900984,10.90909091,0.643406995,197.1323522,231.1634533,58.63254762,1.496155317,80.06672227,23.96666667,1,23.96666667,1.005844375,347.38,0,0,106.5129088
1443,948.2352941,0.333333333,,654.6272905,16.27272727,1.498798239,198.9569692,,58.63254762,1.943130852,,6.666666667,1,6.666666667,1.77480042,,0,0,129.4406196
1444,963.5294118,0.027777778,,611.5747476,,2.403401134,200.2315961,22.08666116,,5.024143609,5.004170142,15.8,1,15.8,2.380271486,,0,1,134.2306368
1445,948.2352941,0.388888889,,642.6159252,25,0.970105055,198.772406,,58.63254762,0.144140948,25.02085071,16.66666667,1,16.66666667,1.262156039,,0,0,120.1549053
1446,968.2352941,2.717777778,35.71428571,623.1974636,7.681818182,1.146389821,198.0321057,,58.63254762,6.903519811,80.06672227,13.33333333,2,13.33333333,1.368242175,672.25,0,0,98.43717728
1447,918.8235294,0.138888889,285.7142857,650.3223864,18.18181818,2.784505906,201.4600914,,58.63254762,11.4987055,80.06672227,16.66666667,1,16.66666667,2.783650412,1000,1,0,79.64371773
1448,871.7647059,,35.71428571,611.5747476,6.818181818,0.559709593,196.9112949,22.08666116,47.89968639,2.313185016,,3.333333333,0,3.333333333,0.95931523,,1,0,129.9707401
1449,915.2941176,0.055555556,107.1428571,611.5747476,4.545454545,0.559709593,196.9112949,22.08666116,47.89968639,,150.1251043,,1,,0.95931523,,0,0,98.61962134
1450,952.9411765,0.027777778,,614.1850006,6.636363636,0.649930358,197.1126371,,58.63254762,1.030469179,,3.466666667,1,1.6,1.038200805,,1,0,120.2616179
1451,849.4117647,0.222222222,535.7142857,642.8014965,18.18181818,2.027276603,202.920632,,58.63254762,,,,2,,2.239623399,,0,0,110.4784854
1452,975.2941176,2.25,,611.5747476,18.18181818,8.885501227,214.1260027,4.675715795,47.89968639,0.003464927,130.1084237,0.333333333,2,0.333333333,8.449768096,,0,1,115.3373494
1453,857.6470588,0.083333333,892.8571429,611.5747476,6.636363636,0.691068364,197.1762084,22.08666116,,,,,4,,1.136091242,,0,1,94.11876076
1454,990.5882353,0.833333333,357.1428571,615.6923298,11.36363636,3.47330792,203.5623127,,48.49536018,4.053964153,40.03336113,11.33333333,2,11.33333333,3.589379193,,1,1,152.7194492
1455,945.8823529,0.555555556,,618.3253415,18.18181818,0.903976338,197.6188296,,58.63254762,3.753208522,,22,1,13.33333333,1.143821097,,1,0,232.454389
1456,896.4705882,0.333333333,,679.0054078,20,5.840429559,202.2545386,,58.63254762,4.206420925,,5.466666667,1,6.333333333,3.321771468,23.23,0,0,402.5387263
1457,950.5882353,1.944444444,71.42857143,611.5747476,31.81818182,2.109634961,200.2410059,22.08666116,,2.083113888,210.175146,20,2,20,2.285915675,199.6,0,1,123.5765921
1458,987.0588235,0.083333333,,628.239401,,1.039917932,197.9593814,,58.63254762,0.124737359,218.5154295,8,1,8,1.244475016,,0,0,107.0223752
1459,844.7058824,3.333333333,357.1428571,780.6967327,31.81818182,2.696773471,201.1656932,,58.63254762,13.42797665,320.2668891,20.8,1,28,2.721161498,307.53,1,0,64.03614458
1460,896.4705882,,,611.5747476,,1.055051992,198.8483379,,47.89968639,,,,2,,1.408573224,,0,1,196.4027539
